address,amount_idm,amount_wei,tier,note
0xb59ba29c19bd2da222fe5ce1ac6d3306b9099d23,4059.56686805,4059566868050000000000,tge_full,transfer terverifikasi
0xe834c9d46a77b2e01c99be4d09e1090b3d98a083,3980.80672819,3980806728190000000000,tge_full,transfer terverifikasi
0x6db00a0e79c699962616bcd95436cde1f89799a6,3687.15031021,3687150310210000000000,tge_full,transfer terverifikasi
0x946b82318764945ee92129f19dadcde2a1a1698a,3599.70996863,3599709968630000000000,tge_full,transfer terverifikasi
0x4a6ba52971c726fdc26c5d5303b8bdca182bb2b6,3507.37674174,3507376741740000000000,tge_full,transfer terverifikasi
0xd9f1247324c99e6fea86fcb21fa3211a954e0e3c,3425.85732694,3425857326940000000000,tge_full,transfer terverifikasi
0x044867ee56ee34dd37fcc985ec0cc3ecd6baa938,3350.47040734,3350470407340000000000,tge_full,transfer terverifikasi
0xfa8e7b4490bbd2b5f7bea45f4caca277c1b368f6,3227.22618796,3227226187960000000000,tge_full,transfer terverifikasi
0xca463b47294a07e31f8a071a6c11f4cc86dacf18,2975.15869318,2975158693180000000000,tge_full,transfer terverifikasi
0xf03b674dd99101b18c5db454e71ac964d5414ead,2948.99221799,2948992217990000000000,tge_full,transfer terverifikasi
0xaa7dd223490cf878e01a283ebf86810fa9d21b1a,2794.77834566,2794778345660000000000,tge_full,transfer terverifikasi
0x2fb2bfc15567a15ba8ec6c1be1fcd2a38a130c4e,2687.76173129,2687761731290000000000,tge_full,transfer terverifikasi
0xf160b7d1b9bdaa45a84610da500101e602d72bfe,2522.39361241,2522393612410000000000,tge_full,transfer terverifikasi
0x1dc16c00f943db1efce15f76842114a3a1cb21e2,2296.83606510,2296836065100000000000,tge_full,transfer terverifikasi
0x8be1226002111d30073c1a91ac4a35f77e038554,2253.90810089,2253908100890000000000,tge_full,transfer terverifikasi
0x9165a9a7c2988fd0cad0e4f3df41e082f5ed396f,2073.71987818,2073719878180000000000,tge_full,transfer terverifikasi
0x418f2a101828991b757700ccab1b47371ecc486a,1959.89504600,1959895046000000000000,tge_full,transfer terverifikasi
0x8e85d56071b4b7262dc82b93e127bb0e1d0c8e09,1888.03358593,1888033585930000000000,tge_full,transfer terverifikasi
0x53e3bde863758be27d6b771ad6539b46f2bd3a52,1710.62129655,1710621296550000000000,tge_full,transfer terverifikasi
0x6407560edc1250c308a9d0a6c809540af0d67032,1662.05631476,1662056314760000000000,tge_full,transfer terverifikasi
0x22a7210f2115c5ddb7a773fdc52b6b7e204df803,1330.00641532,1330006415320000000000,tge_full,transfer terverifikasi
0x18c90193c04f587ddea768ac1d4e033937ce96d5,1172.03221246,1172032212460000000000,tge_full,transfer terverifikasi
0xdd5401ffb63a6859abff6bf6b795e4e44ec64637,1168.81874319,1168818743190000000000,tge_full,transfer terverifikasi
0x001d5b226acfec76cb85418583496ea3ac7daccc,1126.87348660,1126873486600000000000,tge_full,transfer terverifikasi
0x3230c10782f631e612dd0a99ad3b1978f95e595b,1081.87588843,1081875888430000000000,tge_full,transfer terverifikasi
0x51310fbfab5448f02e05eccc603b58d2c373afbe,1032.39611017,1032396110170000000000,tge_full,transfer terverifikasi
0x2dab90efd4da7d49fa216897bc96cdc1f9957ea2,1004.95378107,1004953781070000000000,tge_full,transfer terverifikasi
0x5b9c9f628b6c8b66e67b25c9139a4b4476968875,1004.95376087,1004953760870000000000,tge_full,transfer terverifikasi
0xab756dc3a488cc7bbd8f23d6e8b81c638f894911,1004.95374067,1004953740670000000000,tge_full,transfer terverifikasi
0xca6e91f406551776154e1ab4ab8fddd13b3d6620,901.53436727,901534367270000000000,tge_full,transfer terverifikasi
0xc7be30d892230310995f5aba9c4572e74435d652,721.20144309,721201443090000000000,tge_full,transfer terverifikasi
0x9f46c89187d6fa7fe4fb475edee01e9beb9b4ba4,484.12395522,484123955220000000000,tge_full,transfer terverifikasi
0xc5c24468c77687561686ed29355d812d93df5a04,0.05445005,54450050000000000,tge_full,transfer terverifikasi
